"グループ名","名字","名前","名字読み","名前読み","TwitterID","TwitterName","フォロワー数","ツイート数","認証","非公開","id","Twitterプロフィール","ツイート履歴"
"青山Rabness","来栖","みりあ","くるす","みりあ","kurusu__miria","来栖みりあ【青山Rabness】","93","27","","","1533292690242031616","🦋@AoyamaRabness きゅあぽにーてーるまん",""
"青山Rabness","桜木","るか","さくらぎ","るか","sakuragi__ruka","桜木るか【青山Rabness】","119","45","","","1533324702269091840","@AoyamaRabness さいきょうついんてーる！",""
"青山Rabness","雨宮","芽生","あめみや","めい","amemiya__mei","雨宮芽生【青山Rabness】","106","40","","","1533326684639752193","@AoyamaRabness あめみやめい☔️🌱",""
"青山Rabness","泉","はる菜","いずみ","はるな","izumi__haruna","泉はる菜【青山Rabness】","114","42","","","1533329692790468608","@AoyamaRabness🦋アイドル大好きアイドルです❤︎",""
"青薔薇花束","","キア","","キア","kia_aobara","キア🦂🎀青薔薇花束","459","651","","","1390953121661145089","💙青薔薇花束「@aobara_info ｣ 🧡パステルオレンジ担当🧡 派手髪ツインテール天才最年少18歳🌟チェキツイタグは #チェキアメモリィー🦂🎀",""
"青薔薇花束","","愛華","","まなか","manaka_aobara","愛華 - 青薔薇花束","477","515","","","1437768417444970496","＠aobara_info のリーダー❕白色担当 愛華 (まなか) です☁️🤍最年長20歳🩰🎀 🎶https://t.co/J1TpHVkR26 チェキは #生涯まなか宣言 で！",""
"青薔薇花束","","まりあ","","まりあ","aobara_maria","まりあ","535","392","","","1442455995024744451","♡@aobara_info ️ ️♡滑舌がよくない人類のペット赤色担当🐶 ️♡チェキ→#まりあ育成中 ️ ️ ️ ️ ️ ♡TikTok➡️ https://t.co/IRScYxI02j",""
"赤ちょこ","東條","明日華","とうじょう","あすか","akachoco_aska","東條 明日華🐣赤ちょこ","1336","2847","","","1139759242850684932","赤ちょこ(@akachoco_) 22歳 148.0cm 💟 #ミニーちゃん #怪盗1412 ＊＊🐣💛SHOWROOM毎日配信中📻",""
"赤ちょこ","荒川","久瑠未","あらかわ","くるみ","akachoco_kurumi","荒川 久瑠未🧸赤ちょこ 🍫7/2(土)1周年ワンマン@新宿WALLY","640","868","","","1476565647123697668","赤ちょこ(@akachoco_)オレンジ色担当🧡 21さい ˙˚ʚ🧸ɞ˚ ˹ くるちゃん ˼って呼んでください ·͜· #ちょこっとくるちゃんがいる生活 ←これみてね！",""
"赤ちょこ","松村","咲","まつむら","さき","akachoco_saki","松村 咲🦋赤ちょこ 7/2 1周年単独ライブ@新宿WALLY","396","530","","","1476723966375243776","赤ちょこ(@akachoco_)の最年少20歳👶💙水色担当 あなたの自慢の推しになりたいです(⸝⸝ᵕᴗᵕ⸝⸝)⸜ ♡ ⸝TikTok水、金、土、日の22時に投稿中https://t.co/03wGkIHeNJ",""
"赤ちょこ","本間","のゆり","ほんま","のゆり","new_i_noyuri","本間のゆり⛄️にゅ〜わ／赤ちょこ","9001","3112","","","841145707658526720","にゅ〜わ(@new_i_dol)白 赤ちょこ(@akachoco_)赤 兼任中✨ティックトック→ https://t.co/F7GpJHgoPo",""
"赤ちょこ","桜井","もも","さくらい","もも","new_i_momo","桜井もも🎀にゅ〜わ／赤ちょこ","14674","3482","","","841148020745879552","にゅ〜わ(@new_i_dol) 赤ちょこ(@akachoco_)兼任 .*˚ピンク🐰🎀 インスタ→https://t.co/A6uvyXgvC5",""
"絶対にKawaiiの領域","","Killﾁ","","きるち","error__q_","killﾁ","654","3701","","","1428760048021299201","+~+インターネットアイドル〜🌐💙@Kawaii00291101",""
"絶対にKawaiiの領域","ペクトラル","ぴより","ぺくとらる","ぴより","ppp_x_x029","ぴより","1078","4967","","","1433393740324900866","...................💍貴方だけの永遠の花嫁💍................... ⋆ﾟ꒰ఎ神様LOUNGE L＆P(@kamisama_lounge )໒꒱ ⋆ﾟ. 🤍ピュアピュアホワイト担当🤍⇨ @kawaii00291101 #ぜっかわ #絶対にkawaiiの領域",""
"絶対にKawaiiの領域","マジョリカマジョルカマジカル","蘭世","まじょりかまじょるかまじかる","らんせ","magicalranze","プロダイエッター蘭世","916","2833","","","1433458416194764804","マジョリカマジョルカ✡️マジカル蘭世！アイドル！コンカフェキャスト！ぜっかわ紫担当！絶対にkawaiiの領域【@Kawaii00291101】 神様LoungeL&P 【@kamisama_lounge】 オンラインチェキ発売中→ https://t.co/MzmSsVeqVi",""
"絶対的❤︎革命","桃月","ゆう","ももつき","ゆう","MR_RV_you","𝐲𝐮𝐭𝐬𝐮𝐤𝐢 (桃月 ゆう)","466","3258","","","1221331621292306432","ULTIME(ユルティム) 🎀@yultime_you🪡 アイドルちゃんの衣装作ってます🪡",""
"絶対的❤︎革命","光鈴","みう","ひかり","みう","MR_RV_miu","ひかりみう","352","2103","","","1221332662482169856","めっちゃすごい一般人",""
"絶望のポメラニアン","萩野","千代","はぎの","ちよ","chiyo_ztpm","萩野 千代","1037","2346","","","1328394066657116161","絶望のポメラニアン（@ztpm_idol）",""
"絶望のポメラニアン","星乃","未数","ほしの","みすう","ztpm_misuu","星乃 未数","444","410","","","1535526913019502592","@ztpm_idol のロリブルー 👶🏻🍼",""
"絶望のポメラニアン","凪沙","梨","なぎさ","りん","ztpm_nagisa","凪沙 梨","408","280","","","1535532779878125568","今年の目標:痩せる",""
"絶望のポメラニアン","愛憎","アユナ","あいぞう","あゆな","ztpm_ayuna","愛憎 アユナˣ˷ˣ","392","440","","","1535606642699829249","@ztpm_idolのなにがなんでも赤色 🐶 ちなみに頭いいです",""
"仙台flavor","香澄","まな","かすみ","まな","flavor_mana","香澄まな🎀仙台flavor&東京flavor","7854","34443","","","1049241221095247873","🎀アイカツ！がきっかけでアイドルになりました🎀🐇仙台flavor･東京flavor兼任♡ｱｲｶﾂｽﾀｰｽﾞ!のｦﾀｸ🐇🎀Maze Cafe*ラーメン美谷さんイメージガール🎀🐇地上波ドラマ｢OBLIQUE｣準主演🐇 JAPAN EXPO THAILAND 2020 出演🎀",""
"仙台flavor","伊達","夏海","だて","なつみ","nattyan_da","☀️🐄 伊達夏海 🌻🧡伊達誕生祭＆仙フレ4周年有難う🌻リプ順番に返し中🙇‍♂️","21634","119203","","","989662713906282497","北海道函館市出身🦑 2018.6.24~初期メン🐮👅🍓ラジオレギュラー出演📻SHOWROOM／CHEERZ／Instagram／ ファンマ🌻🧡／もてなす心🍀／雑談垢《@nattyan_sub》お仕事依頼💌 wakunman@gmail.com 写真動画⭕️カバー❌ 地元に根強いアイドルになる🌻",""
"千葉ガールズ","北口","あや美","きたぐち","あやみ","north__mouth","🍙🎮北口あや美💪🍜💜ぐっち","7014","10147","","","1111592117493616640","大声ゲラモンスター👾キャストパワーネクスト所属/千葉ガールズ/役者/毎日20時からミクチャで配信🕺✨❤歌謡曲/80年代/アイドル/お笑い/ラーメン（特に二郎系）/筋トレ/ゲーム/DMはお返し出来ません🙇💦",""
"千葉ガールズ","","麗香","","れいか","reika_CG","🤫💎麗香💎🤫","97","453","","","1364063867601448965","千葉ガールズ(@chibapparman)の気分屋猫型ロボットの麗香です🐾カラーは💎水色💎です！🤫←鼻ほじポーズ🐈(@sakurarina_0312)実はもう1人の私みたい……？",""
"千葉ガールズ","","もも","","もも","chibagirls_momo","もも🍑💛千葉ガールズ","128","222","","","1364107724854685698","千葉ガールズ(@chibapparman)のももです🍑💛よく似てるといわれるのは(@ayapaka_paka)ちゃんです🦙目指すは桃色両想い❥❥運営さん、私を1番にしてください💓",""
"宣誓aspiration","新矢","羽花","にいや","うか","plumage_uka","新矢羽花（うか）","6247","13674","","","3334218374","❤️‍🔥群馬県産食べ頃焼きまんじゅうグラビアアイドル❤️‍🔥🐶TikTokのお掃除お姉さん１７万人突破てんきゅ🐶→『 https://t.co/Z4bTY08cbo 』※DM事務所管理です💘@plumageroom💘🌟@aspiration_IDOL🌟",""
"宣誓aspiration","北野","友佳","きたの","ゆうか","ki_plumage","北野友佳【きーちゃん】","1248","5691","","","1135596344876290048","@plumageroom と @aspiration_IDOL にいるよ 👑 配信とステージとのギャップによく驚かれます֊ ̫ ֊🌈声は低いですが背は高いです。DM事務所管理✉️https://t.co/XoXAXKMQJz",""
"宣誓aspiration","朝比奈","明美","あさひな","あけみ","akemi_plumage","朝比奈明美【あけちょん】7/9ワンマン","1539","7981","","","1185948913041231872","@aspiration_IDOL🧡 、@Plumageroomリーダー、ホワイト担当🤍🏹͙/7月9日ワンマンライブあるよ⭐️/癒しボイス🎤にキレキレダンス🎶/Like→食べ物、旅行にお土産✈️※DM事務所管理/あけちょんの隠れ家🏠はコチラ👇👇",""
"川崎純情小町","鶴田","ちなみ","つるた","ちなみ","chinami_tsuruta","鶴田ちなみ🎮🎀@川崎純情小町☆","3474","7139","","","1212647344941830144","@KJKofficial 神奈川県川崎市から笑顔と元気と愛をお届けするために活動しているご当地アイドルグループ🌸川崎区幸区中原区ライトピンク担当のちなちゃんです☺︎ コスメとアイドルと2次元とサッカー観戦が好き。常時黒髪ツインテール👧🏻【DM・リプ返は関係者様以外できません。】",""
"川崎純情小町","和泉","杏奈","いずみ","あんな","anchan_izumi","和泉杏奈🍞@川崎純情小町☆8/19卒業ライブ","5099","3993","","","1212650965372829696","川崎純情小町☆オレンジ色🧡多摩区、麻生区担当/ いろんなことに全力チャレンジ！💪元気と明るさが取り柄のあんちゃんこと和泉杏奈です！DM、リプ、鍵アカのフォローはできないけどリプやツイートはしっかりみてるよ👀歌うこと、食べること、ミニオンが大好きです💕",""
"川崎純情小町","蜂須賀","ゆず","はちすが","ゆず","yuzu_hachisuga","蜂須賀ゆず🐝@川崎純情小町⭐︎","1864","1613","","","1389484520315920385","川崎純情小町⭐︎/担当カラー　イエロー/担当区　高津区　宮前区/好きな食べ物:唐揚げ /好きな言葉:笑う門には福来る/※DM事務所管理、リプ、鍵アカフォローはできません🙇🏻‍♀️🥲",""
"戦国アニマル極楽浄土","鴻森","月紫","こうのもり","つくし","senkyoku_tukusi","鴻森 月紫👾@2022.10.3 ZeppHaneda単独公演","4328","776","","","1038295755226669057","👾こうのもり つくし👾 戦国アニマル極楽浄土(@senkyoku_info ) 紫†こうもり",""
"戦国アニマル極楽浄土","狐々","ちーりん","こんこん","ちーりん","senkyoku_chirin","狐々ちーりん🦊ིིྀ🤘🏻戦極@2022.10.03 ZeppHaneda単独公演","6020","4845","","","1165237974373502978","戦国アニマル極楽浄土【@senkyoku_info 】あかいきつねのコンコンちーりん 7/5発売のFLASHに5P掲載👙 #ミスFLASH2021 fl👙離れ目と腹筋！TV朝日 #空気階段の空気観察 エンディングテーマソング #そこちり",""
"戦国アニマル極楽浄土","呼狗狸","穂月","こくり","ほづき","senkyoku_hozuki","呼狗狸穂月@2022.10.03 ZeppHaneda単独公演","2075","1196","","","1427576318506323973","戦国アニマル極楽浄土（@senkyoku_info）🍃みどりのたぬき担当呼狗狸穂月（こくりほづき）ですチャームポイントは琥珀色の瞳！ミクチャ: https://t.co/HNTfXK1C32 🍃 #チェキレぽんぽこ",""
"戦国アニマル極楽浄土","有栖川","かほ","ありすがわ","かほ","senkyoku_kaho","有栖川かほ@2022.10.03 ZeppHaneda単独公演","1607","1255","","","1427852459339259906","戦国アニマル極楽浄土(@senkyoku_info)/黄色💛リス🐿/自他共にかぁちって呼ばれてる元ダンサー㌠ #かぁちかゎちぃ/ﾐｸﾁｬ《https://t.co/xRWwJXSAOI》TikTok《https://t.co/qspNcQcyo7》ｶｧﾁｵｼｻﾝ⇸かぁちの使用人｡🔫🐿｡",""
"戦国アニマル極楽浄土","羊夢","叶華","ようむ","かなか","senkyoku_kanaka","羊夢叶華@10.03 Zepp羽田単独公演","1328","1136","","","1449921910989410304","戦国アニマル極楽浄土@senkyoku_infoにいます❕",""
"戦国アニマル極楽浄土","海飛","あお","かいひ","あお","senkyoku_ao","海飛あお@2022.10.3 ZeppHaneda単独公演","7050","1748","","","829143202661703681","戦国アニマル極楽浄土(@senkyoku_info) /青色ペンギンフード担当 黒髪ボブのかいひ あお #あおフォン ゆめくろはじめました　ドンブラザーズ面白い",""
"戦国アニマル極楽浄土","窮鼠","百合","きゅうそ","ゆり","senkyoku_yuri","窮鼠百合🐭ིྀ🎰@2022.10.03 ZeppHaneda単独公演","8123","14212","","","978187151102812160","戦国アニマル極楽浄土（ @senkyoku_info ）の白色🌫ねずみ担当🐭ｷｭｳｿﾕﾘ-`📢琵琶湖が産んだ低音声デカ酒クズギャンブラー💸💸オジサン微少女🫶🏿ｷｭｲﾝ #今夜もドル箱 出演🎰 毎日こっそり競馬してるよ🐎 🔥🔥🔥7月8日に生誕ライブが池袋サウンドピースであります‼️🔥🔥🔥",""
"戦国茶屋娘","","おちょぼ","","おちょぼ","otyobo_sencha","おちょぼ🍡戦国茶屋娘","285","605","","","1079285530502737920","沼田を引っ張る熱血パワー､おちょぼです(*бωб)💛 だーいすきな小松姫様からの命を受け､あいどるとして上州沼田を盛り上げるために日々頑張っております！ 皆さま､応援よろしくお願いしますね♪ ★戦国茶屋娘【公式】@senchamusume ★上州真田武将隊【公式】@josyusanada",""
"戦国茶屋娘","","おちよ","","おちよ","ochiyo_sencha","おちよ🍡戦国茶屋娘","227","1626","","","1254423666269380608","はじける沼田の元気印おちよです❤ ちーた、ちーちゃん、ちよちゃん、とか呼ばれてます！ めんばーからーは桃色🍑 皆様に 群馬県沼田市のいい所をお届けしたいアイドルです✨ 戦茶丸ごと大好きになってください❤️",""
"戦国茶屋娘","","おさよ","","おさよ","osayo_sencha","おさよ🍡戦国茶屋娘","228","1043","","","1254427158153359360","戦国茶屋娘の緑色です🍀 癒しをお届けと言いながら周り（主犯：おちよ❤）からお笑い担当にされました。 癒し担当に戻れるように頑張ります、よろしくお願いいたします(◦`꒳´◦)",""
"戦国茶屋娘","","おみつ","","おみつ","omitsu_sencha","おみつ🍡戦国茶屋娘","197","537","","","1254429153866051584","みなさまこんにちは。 戦国茶屋娘 真田昌幸が娘 おみつです💜みなさまを沼田に誘えるように頑張ります💜毎週土曜日「戦茶タイム」ツイキャスにて配信中です‼︎録音もありますよ❣️＃群馬県 ＃沼田市 ＃戦国茶屋娘 ＃真田 #真田昌幸",""
